rebalance_date,rank,symbol,score,weight
2017-03-31,3,CSX,2.6208032821906535,0.05
2017-03-31,4,CMA,2.2934128163349996,0.05
2017-03-31,5,RF,2.2847811022388296,0.05
2017-03-31,6,WDC,2.2601319965606024,0.05
2017-03-31,7,BAC,2.170238871582113,0.05
2017-03-31,8,ZION,2.16753247370818,0.05
2017-03-31,9,MU,2.130513528442571,0.05
2017-03-31,10,CFG,2.1186855266486577,0.05
2017-03-31,11,LNC,2.0006161353737157,0.05
2017-03-31,12,KEY,1.909376725410059,0.05
2017-03-31,13,MS,1.8404229201365236,0.05
2017-03-31,14,PWR,1.8040723635358913,0.05
2017-03-31,15,JEF,1.7182513779616637,0.05
2017-03-31,16,OKE,1.6908169463479275,0.05
2017-03-31,17,GS,1.6588692838826062,0.05
2017-03-31,18,FITB,1.6444711259108966,0.05
2017-03-31,19,STX,1.6168575544741106,0.05
2017-03-31,20,STI-201912,1.591525993971,0.05
2017-04-30,1,NVDA,3.733269977661577,0.05
2017-04-30,2,MU,3.5336275995548334,0.05
2017-04-30,3,URI,2.689999916154381,0.05
2017-04-30,4,CSX,2.3660189961891156,0.05
2017-04-30,5,RF,2.2975005511360607,0.05
2017-04-30,6,BAC,2.210319638515158,0.05
2017-04-30,7,CMA,2.168039791946156,0.05
2017-04-30,8,NRG,2.067690035358909,0.05
2017-04-30,9,WDC,2.0532209280661284,0.05
2017-04-30,10,FMC,2.011998388648336,0.05
2017-04-30,11,KEY,1.9356476105324583,0.05
2017-04-30,12,LNC,1.858066007636141,0.05
2017-04-30,13,CFG,1.8274008290045574,0.05
2017-04-30,14,ZION,1.7994579122112377,0.05
2017-04-30,15,AMAT,1.7898943086164154,0.05
2017-04-30,16,MS,1.7790150776157503,0.05
2017-04-30,17,NFLX,1.674231756791525,0.05
2017-04-30,18,JEF,1.6532888307753268,0.05
2017-04-30,19,GS,1.5775440725258958,0.05
2017-04-30,20,LRCX,1.5629904967199892,0.05
2017-05-31,1,MU,3.4473407884273564,0.05
2017-05-31,2,NVDA,3.44377319306978,0.05
2017-05-31,3,WDC,2.942822479945265,0.05
2017-05-31,4,CSX,2.8428022456701427,0.05
2017-05-31,5,LRCX,2.447491140593683,0.05
2017-05-31,6,FMC,2.310220552760464,0.05
2017-05-31,7,AMAT,2.2882150702000863,0.05
2017-05-31,8,STX,1.9874531753191131,0.05
2017-05-31,9,URI,1.8851328181411489,0.05
2017-05-31,10,BAC,1.7993882137391388,0.05
2017-05-31,11,GEN,1.791245096005074,0.05
2017-05-31,12,VRTX,1.7710573880785287,0.05
2017-05-31,13,CFG,1.7475358726897414,0.05
2017-05-31,14,BBY,1.6506562109270495,0.05
2017-05-31,15,CMA,1.6267263188075882,0.05
2017-05-31,16,BCR-201712,1.5092667867334137,0.05
2017-05-31,17,JEF,1.5010566735352326,0.05
2017-05-31,18,TNL,1.499661539122757,0.05
2017-05-31,19,AMP,1.4873841773900771,0.05
2017-05-31,20,LNC,1.482991921448038,0.05
2017-06-30,1,NVDA,3.5222278069263684,0.05
2017-06-30,2,MU,2.937445801299225,0.05
2017-06-30,3,CSX,2.4902549146283217,0.05
2017-06-30,4,ADSK,2.316280160092261,0.05
2017-06-30,5,WDC,2.2077458401200576,0.05
2017-06-30,6,LRCX,2.1720020976749153,0.05
2017-06-30,7,AMAT,2.0825417231673606,0.05
2017-06-30,8,ATVI-202310,1.8641880866504832,0.05
2017-06-30,9,BBY,1.8388600712305503,0.05
2017-06-30,10,MAR,1.632939116458409,0.05
2017-06-30,11,QRVO,1.6199059022059985,0.05
2017-06-30,12,SWKS,1.6144696515695032,0.05
2017-06-30,13,AVGO,1.6106718435270482,0.05
2017-06-30,14,NFLX,1.57692579646368,0.05
2017-06-30,15,TNL,1.5574952413427356,0.05
2017-06-30,16,AAPL,1.530632450728675,0.05
2017-06-30,17,FMC,1.510771493040183,0.05
2017-06-30,18,STX,1.5084391575476293,0.05
2017-06-30,19,GEN,1.502489836602392,0.05
2017-06-30,20,EA,1.4767905526772407,0.05
2017-07-31,1,NVDA,2.8853490529463945,0.05
2017-07-31,2,CSX,2.4461378135276233,0.05
2017-07-31,3,MU,2.1256444781237285,0.05
2017-07-31,4,VRTX,2.0924932866682586,0.05
2017-07-31,5,BBY,1.8633045044864305,0.05
2017-07-31,6,ADSK,1.7929002344770955,0.05
2017-07-31,7,ATVI-202310,1.7709079631791937,0.05
2017-07-31,8,WDC,1.7678382394358443,0.05
2017-07-31,9,WYNN,1.7648975573596317,0.05
2017-07-31,10,LRCX,1.5673832223796658,0.05
2017-07-31,11,RCL,1.5041297629185766,0.05
2017-07-31,12,AMAT,1.4734766182321009,0.05
2017-07-31,13,ISRG,1.439923305856985,0.05
2017-07-31,14,ADBE,1.3143942438826801,0.05
2017-07-31,15,FMC,1.3066952760383979,0.05
2017-07-31,16,HAS,1.3039947686406226,0.05
2017-07-31,17,AVGO,1.2859277442029053,0.05
2017-07-31,18,PYPL,1.272827525049804,0.05
2017-07-31,19,BA,1.2587618023178617,0.05
2017-07-31,20,SWKS,1.2135880660973148,0.05
2017-08-31,1,NVDA,3.2345472111117783,0.05
2017-08-31,2,VRTX,2.452098470263163,0.05
2017-08-31,3,BA,2.3177003752049807,0.05
2017-08-31,4,NRG,2.1851366169906554,0.05
2017-08-31,5,LRCX,1.9735167425802032,0.05
2017-08-31,6,ATVI-202310,1.972898361072372,0.05
2017-08-31,7,ADSK,1.9622690822291533,0.05
2017-08-31,8,NFLX,1.929567060991011,0.05
2017-08-31,9,PYPL,1.842295096654793,0.05
2017-08-31,10,BBY,1.778337887914801,0.05
2017-08-31,11,MU,1.6482010580371245,0.05
2017-08-31,12,EA,1.609512377588277,0.05
2017-08-31,13,AMAT,1.6059112882862605,0.05
2017-08-31,14,FMC,1.4329575608529093,0.05
2017-08-31,15,TNL,1.4271963067972508,0.05
2017-08-31,16,AMP,1.4178477718935634,0.05
2017-08-31,17,HRB,1.4088415583790241,0.05
2017-08-31,18,WFM-201708,1.3905487414800275,0.05
2017-08-31,19,BCR-201712,1.358345476595245,0.05
2017-08-31,20,DE,1.3449616809856229,0.05
2017-09-30,1,NVDA,3.4566550132686356,0.05
2017-09-30,2,VRTX,2.5663518580516924,0.05
2017-09-30,3,NRG,2.5165577857349364,0.05
2017-09-30,4,FMC,2.2695729945444607,0.05
2017-09-30,5,MU,2.0703932455590204,0.05
2017-09-30,6,LRCX,2.013186090937601,0.05
2017-09-30,7,BA,1.9998210346854017,0.05
2017-09-30,8,PYPL,1.9561517106016635,0.05
2017-09-30,9,ATVI-202310,1.854354950869241,0.05
2017-09-30,10,WYNN,1.8338408680197462,0.05
2017-09-30,11,RCL,1.7693724594724025,0.05
2017-09-30,12,ADSK,1.7003546502378217,0.05
2017-09-30,13,COL-201811,1.6701966405091726,0.05
2017-09-30,14,EA,1.5973565449924123,0.05
2017-09-30,15,WDC,1.596167060441193,0.05
2017-09-30,16,NFLX,1.5903283616634414,0.05
2017-09-30,17,ISRG,1.4608978839623084,0.05
2017-09-30,18,ADBE,1.4213260203115214,0.05
2017-09-30,19,WFM-201708,1.4158119313262079,0.05
2017-09-30,20,BCR-201712,1.3349636819944055,0.05
2017-10-31,1,NVDA,3.3598095088451503,0.05
2017-10-31,2,NRG,2.453062096859404,0.05
2017-10-31,3,MU,2.337085207686807,0.05
2017-10-31,4,BA,2.332322462894627,0.05
2017-10-31,5,LRCX,2.3064294485408143,0.05
2017-10-31,6,VRTX,1.8807957823291772,0.05
2017-10-31,7,PYPL,1.8699830789112968,0.05
2017-10-31,8,FMC,1.7722428750297299,0.05
2017-10-31,9,AMAT,1.771488295929199,0.05
2017-10-31,10,NFLX,1.5743137631452058,0.05
2017-10-31,11,COL-201811,1.556138167206055,0.05
2017-10-31,12,ABBV,1.4899907650144315,0.05
2017-10-31,13,ALB,1.4724390147970157,0.05
2017-10-31,14,WYNN,1.4271683096858618,0.05
2017-10-31,15,CAT,1.4111451915010267,0.05
2017-10-31,16,ISRG,1.396169297937759,0.05
2017-10-31,17,ADSK,1.3884278824486285,0.05
2017-10-31,18,CSX,1.3879472060994376,0.05
2017-10-31,19,CNC,1.3832199197327102,0.05
2017-10-31,20,TNL,1.3778255123170626,0.05
2017-11-30,1,NVDA,3.7635411094893882,0.05
2017-11-30,2,MU,2.8576391810857746,0.05
2017-11-30,3,NRG,2.445938205825537,0.05
2017-11-30,4,LRCX,2.2094190071271247,0.05
2017-11-30,5,PYPL,1.899527541822255,0.05
2017-11-30,6,AMAT,1.8805588754860825,0.05
2017-11-30,7,BA,1.8204936479051699,0.05
2017-11-30,8,CF,1.6415904602859666,0.05
2017-11-30,9,FMC,1.6403749846849631,0.05
2017-11-30,10,ADSK,1.6055561104541896,0.05
2017-11-30,11,ABBV,1.5507706998892865,0.05
2017-11-30,12,URI,1.5440775679489716,0.05
2017-11-30,13,VRTX,1.475571422488235,0.05
2017-11-30,14,ISRG,1.452478331392765,0.05
2017-11-30,15,CAT,1.4495109086598479,0.05
2017-11-30,16,MTD,1.4291262096847848,0.05
2017-11-30,17,PHM,1.4142424925388948,0.05
2017-11-30,18,MAR,1.3856398272355164,0.05
2017-11-30,19,ALB,1.3827836798610105,0.05
2017-11-30,20,AMP,1.3664042958353342,0.05
2017-12-31,1,NRG,3.1028384193412983,0.05
2017-12-31,2,DHI,2.19605590045145,0.05
2017-12-31,3,NVDA,2.146321567509675,0.05
2017-12-31,4,MU,2.0959212624463377,0.05
2017-12-31,5,BA,2.0635171669734556,0.05
2017-12-31,6,PHM,2.0591324877815413,0.05
2017-12-31,7,PYPL,2.012961122594801,0.05
2017-12-31,8,ABBV,1.7753408419393617,0.05
2017-12-31,9,CPRI,1.740595629083601,0.05
2017-12-31,10,CNC,1.7280122989670912,0.05
2017-12-31,11,URI,1.6205669048501408,0.05
2017-12-31,12,ISRG,1.6058676470215247,0.05
2017-12-31,13,RHT-201907,1.5359043242028994,0.05
2017-12-31,14,NTAP,1.4864071650161852,0.05
2017-12-31,15,TROW,1.4481351976146004,0.05
2017-12-31,16,AVY,1.4438282194680547,0.05
2017-12-31,17,TSN,1.4193346998504768,0.05
2017-12-31,18,LRCX,1.4100782602218547,0.05
2017-12-31,19,ADBE,1.408629622956274,0.05
2017-12-31,20,ILMN,1.4084457703182804,0.05
2018-01-31,1,NRG,2.926248396556602,0.05
2018-01-31,2,BA,2.205753279060568,0.05
2018-01-31,3,DHI,2.0884086277485663,0.05
2018-01-31,4,CPRI,2.0284979091163042,0.05
2018-01-31,5,CAT,1.9170018858231117,0.05
2018-01-31,6,URI,1.8405305701058423,0.05
2018-01-31,7,MU,1.8232799810771794,0.05
2018-01-31,8,GAP,1.8212621527013484,0.05
2018-01-31,9,PYPL,1.7975854798965463,0.05
2018-01-31,10,PHM,1.7409098375394545,0.05
2018-01-31,11,FCX,1.6735326245608915,0.05
2018-01-31,12,WYNN,1.6694743062458144,0.05
2018-01-31,13,NVDA,1.6671055465251943,0.05
2018-01-31,14,CF,1.5554523455862794,0.05
2018-01-31,15,LRCX,1.5150467558444358,0.05
2018-01-31,16,MAR,1.5136031668663588,0.05
2018-01-31,17,NTAP,1.5063978180748052,0.05
2018-01-31,18,DLTR,1.5060843003389852,0.05
2018-01-31,19,BF.B,1.5006383512451467,0.05
2018-01-31,20,EL,1.4802150879160847,0.05
2018-02-28,1,NVDA,2.3496276984427773,0.05
2018-02-28,2,BA,2.2429623679930475,0.05
2018-02-28,3,ABBV,2.1845412050053823,0.05
2018-02-28,4,PYPL,2.113445762254495,0.05
2018-02-28,5,CPRI,2.052882442464718,0.05
2018-02-28,6,MU,1.9412117763033936,0.05
2018-02-28,7,NFLX,1.93337923085034,0.05
2018-02-28,8,KSS,1.9161735863956508,0.05
2018-02-28,9,AMZN,1.7016394668953585,0.05
2018-02-28,10,ISRG,1.6409172707692972,0.05
2018-02-28,11,CAT,1.6288937344788699,0.05
2018-02-28,12,MAR,1.604941744845298,0.05
2018-02-28,13,DLTR,1.5849798485781637,0.05
2018-02-28,14,TSS-201909,1.570120971613552,0.05
2018-02-28,15,STX,1.5389035782186409,0.05
2018-02-28,16,ADBE,1.4719309039573993,0.05
2018-02-28,17,NTAP,1.4462743021525448,0.05
2018-02-28,18,TROW,1.4013756193123312,0.05
2018-02-28,19,EL,1.3919200586908589,0.05
2018-02-28,20,DHI,1.3788785542762163,0.05
2018-03-31,1,NFLX,2.584726879470832,0.05
2018-03-31,2,NVDA,2.4635167147513313,0.05
2018-03-31,3,MU,2.358858574071643,0.05
2018-03-31,4,BA,2.334442629306901,0.05
2018-03-31,5,ABBV,2.266425822392349,0.05
2018-03-31,6,KSS,2.162703242076012,0.05
2018-03-31,7,AMZN,2.0654827441757275,0.05
2018-03-31,8,CPRI,1.8853496796692992,0.05
2018-03-31,9,NTAP,1.718628351655843,0.05
2018-03-31,10,RHT-201907,1.7086078493783243,0.05
2018-03-31,11,PYPL,1.6526983924349425,0.05
2018-03-31,12,ADBE,1.6428855798929245,0.05
2018-03-31,13,STX,1.5483029584250352,0.05
2018-03-31,14,BBY,1.5434582710023754,0.05
2018-03-31,15,MAR,1.5339808894868048,0.05
2018-03-31,16,EL,1.44715526889694,0.05
2018-03-31,17,CAT,1.447076788604144,0.05
2018-03-31,18,TROW,1.4411789328554017,0.05
2018-03-31,19,ISRG,1.4380986250057106,0.05
2018-03-31,20,DE,1.4003653099864715,0.05
2018-04-30,1,NFLX,2.8525644721874617,0.05
2018-04-30,2,STX,2.3289279037682253,0.05
2018-04-30,3,NVDA,2.2321251572414367,0.05
2018-04-30,4,KSS,2.16924942167657,0.05
2018-04-30,5,AMZN,2.1331765933193036,0.05
2018-04-30,6,EL,2.083757595357511,0.05
2018-04-30,7,ADBE,2.0409973218254587,0.05
2018-04-30,8,BA,1.9859283261838647,0.05
2018-04-30,9,MU,1.9290171953311572,0.05
2018-04-30,10,RHT-201907,1.8904378692980606,0.05
2018-04-30,11,NTAP,1.7487221055802342,0.05
2018-04-30,12,GWW,1.7021105518737714,0.05
2018-04-30,13,TSS-201909,1.6811263901170819,0.05
2018-04-30,14,INTC,1.6376635146368201,0.05
2018-04-30,15,CPRI,1.6265253233325354,0.05
2018-04-30,16,XL-201809,1.6029675998999204,0.05
2018-04-30,17,ZTS,1.5941771226590102,0.05
2018-04-30,18,PGR,1.5373157290566795,0.05
2018-04-30,19,PYPL,1.4993319573915436,0.05
2018-04-30,20,ETFC-202010,1.4990376019176685,0.05
2018-05-31,1,NFLX,2.870704632123478,0.05
2018-05-31,2,NTAP,2.260551765425434,0.05
2018-05-31,3,KSS,2.245543324852015,0.05
2018-05-31,4,VLO,2.1961654640884163,0.05
2018-05-31,5,CPRI,2.1883838028366704,0.05
2018-05-31,6,STX,2.120017882045561,0.05
2018-05-31,7,RHT-201907,2.0841631105043597,0.05
2018-05-31,8,ETFC-202010,2.067594263943633,0.05
2018-05-31,9,AMZN,2.0431156317205783,0.05
2018-05-31,10,BA,1.971699578220835,0.05
2018-05-31,11,ANDV-201809,1.9122354681098983,0.05
2018-05-31,12,EL,1.8736065269595636,0.05
2018-05-31,13,GWW,1.8149311791149656,0.05
2018-05-31,14,NRG,1.7974344681260133,0.05
2018-05-31,15,M,1.7326301243748459,0.05
2018-05-31,16,NVDA,1.7226414467924294,0.05
2018-05-31,17,BBY,1.7054130940266892,0.05
2018-05-31,18,ADBE,1.6145944018367158,0.05
2018-05-31,19,TROW,1.5335625664586785,0.05
2018-05-31,20,ZTS,1.5099886646463452,0.05
2018-06-30,1,NFLX,3.4207949538203777,0.05
2018-06-30,2,VLO,2.460757537529264,0.05
2018-06-30,3,RL,2.4238396142295393,0.05
2018-06-30,4,KSS,2.177904055358742,0.05
2018-06-30,5,GWW,2.167202217492901,0.05
2018-06-30,6,NRG,2.092893873515389,0.05
2018-06-30,7,MU,2.0914706018025973,0.05
2018-06-30,8,M,2.0555776448945107,0.05
2018-06-30,9,MRO-202411,2.053539745426037,0.05
2018-06-30,10,ANDV-201809,2.0338058756027424,0.05
2018-06-30,11,ADBE,1.9904132172151394,0.05
2018-06-30,12,BA,1.9660118814764846,0.05
2018-06-30,13,ETFC-202010,1.941976351767431,0.05
2018-06-30,14,AMZN,1.8650370462438761,0.05
2018-06-30,15,RHT-201907,1.8369127899455506,0.05
2018-06-30,16,TIF-202101,1.7559403393773985,0.05
2018-06-30,17,AKAM,1.734242172976978,0.05
2018-06-30,18,STX,1.7337281480563238,0.05
2018-06-30,19,TRIP,1.7200658709380527,0.05
2018-06-30,20,NVDA,1.7043053897940021,0.05
2018-07-31,1,NFLX,4.278930080399031,0.05
2018-07-31,2,ALGN,3.0386226337806885,0.05
2018-07-31,3,NTAP,2.4873776418481,0.05
2018-07-31,4,M,2.3266794818041396,0.05
2018-07-31,5,KSS,2.3139876799387595,0.05
2018-07-31,6,TFCFA-201903,2.2596893103470124,0.05
2018-07-31,7,AMZN,2.2536357984472977,0.05
2018-07-31,8,TRIP,2.1789435598091758,0.05
2018-07-31,9,ADBE,2.0677607610137523,0.05
2018-07-31,10,GWW,1.9227269628809374,0.05
2018-07-31,11,HES-202507,1.9077503644710498,0.05
2018-07-31,12,APC-201908,1.9067410668882587,0.05
2018-07-31,13,XL-201809,1.8946932904796967,0.05
2018-07-31,14,MU,1.8244519554683296,0.05
2018-07-31,15,STX,1.7797310223173375,0.05
2018-07-31,16,MRO-202411,1.7643995789555116,0.05
2018-07-31,17,CRM,1.7242639510466775,0.05
2018-07-31,18,MA,1.7207084532488013,0.05
2018-07-31,19,RL,1.6659018780548718,0.05
2018-07-31,20,COP,1.6493688393899495,0.05
2018-08-31,1,M,2.7220815414997412,0.05
2018-08-31,2,ALGN,2.6463084297143333,0.05
2018-08-31,3,TRIP,2.5612749391470766,0.05
2018-08-31,4,GWW,2.4635460647460588,0.05
2018-08-31,5,ILMN,2.4215590208369955,0.05
2018-08-31,6,NTAP,2.01531988522653,0.05
2018-08-31,7,RHI,2.0134908331276726,0.05
2018-08-31,8,NFLX,2.003133918662353,0.05
2018-08-31,9,ANDV-201809,1.9942229683926953,0.05
2018-08-31,10,XL-201809,1.9229721482289786,0.05
2018-08-31,11,VLO,1.9127429661826165,0.05
2018-08-31,12,MU,1.904586406438864,0.05
2018-08-31,13,AMZN,1.8588343068614188,0.05
2018-08-31,14,RL,1.7850893734842719,0.05
2018-08-31,15,KSS,1.7420358999487129,0.05
2018-08-31,16,NOV,1.7245788783870686,0.05
2018-08-31,17,HES-202507,1.6916770792418017,0.05
2018-08-31,18,ADBE,1.6837804372557468,0.05
2018-08-31,19,COP,1.6708616399887393,0.05
2018-08-31,20,IDXX,1.6336675338437314,0.05
2018-09-30,1,AMD,3.384439173032497,0.05
2018-09-30,2,NTAP,2.5444576801324743,0.05
2018-09-30,3,ALGN,2.5092114677885533,0.05
2018-09-30,4,MRO-202411,2.2982293560762415,0.05
2018-09-30,5,GWW,2.2929738331182197,0.05
2018-09-30,6,ANDV-201809,2.2667475240514774,0.05
2018-09-30,7,ILMN,2.1794607414890472,0.05
2018-09-30,8,HES-202507,2.0905482807302844,0.05
2018-09-30,9,AMZN,2.0326669681869802,0.05
2018-09-30,10,NFLX,1.9116150202581705,0.05
2018-09-30,11,AAP,1.8416906619535003,0.05
2018-09-30,12,CNC,1.8175105380958527,0.05
2018-09-30,13,RHI,1.8085171388700783,0.05
2018-09-30,14,KSS,1.7632723970875746,0.05
2018-09-30,15,ORLY,1.732284892623075,0.05
2018-09-30,16,CMG,1.7167830336590226,0.05
2018-09-30,17,COP,1.7119640756202394,0.05
2018-09-30,18,HCA,1.7118400260937157,0.05
2018-09-30,19,VLO,1.7016952894442312,0.05
2018-09-30,20,CF,1.6600547992252248,0.05
2018-10-31,1,AMD,5.145278235398225,0.05
2018-10-31,2,ALGN,2.621391635154092,0.05
2018-10-31,3,ILMN,2.3142877905819725,0.05
2018-10-31,4,AMZN,2.21990844733674,0.05
2018-10-31,5,NTAP,2.16871915112652,0.05
2018-10-31,6,HCA,1.9789293344576133,0.05
2018-10-31,7,MRO-202411,1.958881027804115,0.05
2018-10-31,8,NFLX,1.9110136690654693,0.05
2018-10-31,9,GWW,1.897860712364452,0.05
2018-10-31,10,ANDV-201809,1.8463117605116495,0.05
2018-10-31,11,AAP,1.845358107805123,0.05
2018-10-31,12,CF,1.7946962785379963,0.05
2018-10-31,13,WBD,1.7270439483207862,0.05
2018-10-31,14,CRM,1.7237271998278463,0.05
2018-10-31,15,DISCK-202204,1.7089539866361885,0.05
2018-10-31,16,ISRG,1.702226540321195,0.05
2018-10-31,17,ORLY,1.6867911993849685,0.05
2018-10-31,18,FFIV,1.6860991966375656,0.05
2018-10-31,19,HES-202507,1.6543774953303898,0.05
2018-10-31,20,TSCO,1.5720110116021593,0.05
2018-11-30,1,AMD,2.6926717313964765,0.05
2018-11-30,2,AAP,2.495281131974771,0.05
2018-11-30,3,HCA,2.3001131214121404,0.05
2018-11-30,4,WBD,2.140394024648234,0.05
2018-11-30,5,KSS,2.0268392321602597,0.05
2018-11-30,6,JWN-202505,2.0116267811333435,0.05
2018-11-30,7,DISCK-202204,1.9307672090547756,0.05
2018-11-30,8,TFCFA-201903,1.9061046947726128,0.05
2018-11-30,9,UAA,1.90563945407552,0.05
2018-11-30,10,TSCO,1.8972971406861112,0.05
2018-11-30,11,TJX,1.8391608598489229,0.05
2018-11-30,12,MKC,1.821755178711109,0.05
2018-11-30,13,NTAP,1.8037947486368042,0.05
2018-11-30,14,M,1.773836013892915,0.05
2018-11-30,15,ESRX-201812,1.7518009569534323,0.05
2018-11-30,16,TRIP,1.7293386840487388,0.05
2018-11-30,17,ILMN,1.6833829798015407,0.05
2018-11-30,18,ROST,1.6157613058532299,0.05
2018-11-30,19,ORLY,1.5936496574055303,0.05
2018-11-30,20,LLY,1.5885844559207434,0.05
2018-12-31,1,AMD,2.7645049195748608,0.05
2018-12-31,2,AAP,2.191433255048012,0.05
2018-12-31,3,HCA,2.168957016009294,0.05
2018-12-31,4,WBD,2.138899913225033,0.05
2018-12-31,5,MKC,2.039817845591706,0.05
2018-12-31,6,TRIP,1.9623543679993651,0.05
2018-12-31,7,DISCK-202204,1.9473987093429703,0.05
2018-12-31,8,UAL,1.8730115555696136,0.05
2018-12-31,9,ESRX-201812,1.8093159424402225,0.05
2018-12-31,10,CHD,1.7811759177552835,0.05
2018-12-31,11,LLY,1.7737063417049792,0.05
2018-12-31,12,MRK,1.7243224385322853,0.05
2018-12-31,13,TFCFA-201903,1.7077413380311632,0.05
2018-12-31,14,UAA,1.6846577369305216,0.05
2018-12-31,15,MOS,1.6458249979341044,0.05
2018-12-31,16,ORLY,1.5605674056938188,0.05
2018-12-31,17,XLNX-202202,1.5582726966814016,0.05
2018-12-31,18,AES,1.5343487897176282,0.05
2018-12-31,19,TSCO,1.4804548927279106,0.05
2018-12-31,20,ILMN,1.4485066864005427,0.05
2019-01-31,1,AMD,2.2700586204666906,0.05
2019-01-31,2,LLY,2.0507683090696354,0.05
2019-01-31,3,RHT-201907,2.007286359500228,0.05
2019-01-31,4,NRG,1.880815147873588,0.05
2019-01-31,5,ORLY,1.8621680022125622,0.05
2019-01-31,6,MRK,1.8529598200631217,0.05
2019-01-31,7,AAP,1.8524623188578642,0.05
2019-01-31,8,HCA,1.7800452647570384,0.05
2019-01-31,9,XLNX-202202,1.766516528638618,0.05
2019-01-31,10,MKC,1.705871190123832,0.05
2019-01-31,11,CHD,1.6873902338513007,0.05
2019-01-31,12,BALL,1.628884549712073,0.05
2019-01-31,13,SBUX,1.563883154966358,0.05
2019-01-31,14,SCG-201812,1.5357644664242793,0.05
2019-01-31,15,ABT,1.5128687351533554,0.05
2019-01-31,16,PFE,1.5029280814175645,0.05
2019-01-31,17,CME,1.497181544407956,0.05
2019-01-31,18,BSX,1.4459682377339933,0.05
2019-01-31,19,UAL,1.444660358061254,0.05
2019-01-31,20,AZO,1.4426710802213965,0.05
2019-02-28,1,XLNX-202202,2.7984209034393968,0.05
2019-02-28,2,AMD,2.563323481578365,0.05
2019-02-28,3,NRG,2.19221800029178,0.05
2019-02-28,4,CMG,2.079422037747558,0.05
2019-02-28,5,BALL,2.0094906937129418,0.05
2019-02-28,6,AES,1.9431174521952004,0.05
2019-02-28,7,LLY,1.9096128775240118,0.05
2019-02-28,8,WELL,1.8006115871192456,0.05
2019-02-28,9,DOC,1.7876426229118012,0.05
2019-02-28,10,RHT-201907,1.7443142319850742,0.05
2019-02-28,11,O,1.7417864064733601,0.05
2019-02-28,12,VRSN,1.6883890483770636,0.05
2019-02-28,13,SBUX,1.6614849112605086,0.05
2019-02-28,14,EW,1.5638323914550183,0.05
2019-02-28,15,ULTA,1.5025205454739137,0.05
2019-02-28,16,CHD,1.4710809975900505,0.05
2019-02-28,17,HCA,1.4538819943237415,0.05
2019-02-28,18,TRIP,1.4242244764385092,0.05
2019-02-28,19,BSX,1.4227672158979225,0.05
2019-02-28,20,AAP,1.4001639881007433,0.05
2019-03-31,1,XLNX-202202,3.0316471751063,0.05
2019-03-31,2,CMG,2.380182265221881,0.05
2019-03-31,3,AES,2.094832194458045,0.05
2019-03-31,4,LLY,1.8860678290221773,0.05
2019-03-31,5,TDG,1.7211676169852947,0.05
2019-03-31,6,NRG,1.7204881845491653,0.05
2019-03-31,7,BALL,1.714410999940799,0.05
2019-03-31,8,GRMN,1.6879579406904486,0.05
2019-03-31,9,MRK,1.6754600922492944,0.05
2019-03-31,10,ULTA,1.663259812897084,0.05
2019-03-31,11,CDNS,1.6118363034398904,0.05
2019-03-31,12,O,1.5733557988519622,0.05
2019-03-31,13,SBUX,1.5317800307125153,0.05
2019-03-31,14,AZO,1.5278815654275122,0.05
2019-03-31,15,DOC,1.513229986590391,0.05
2019-03-31,16,VRSN,1.4296932250944854,0.05
2019-03-31,17,WELL,1.4211660048213361,0.05
2019-03-31,18,BA,1.4101908389487408,0.05
2019-03-31,19,INTU,1.3923492041244794,0.05
2019-03-31,20,FL-202509,1.3887023434381103,0.05
2019-04-30,1,CMG,3.1122531609600257,0.05
2019-04-30,2,XLNX-202202,2.70915349839935,0.05
2019-04-30,3,CDNS,2.2383416074719378,0.05
2019-04-30,4,AES,1.9388498694381635,0.05
2019-04-30,5,AZO,1.8540734267272938,0.05
2019-04-30,6,ULTA,1.8253577379725092,0.05
2019-04-30,7,LLY,1.8008589716803325,0.05
2019-04-30,8,O,1.7179804639959713,0.05
2019-04-30,9,BALL,1.6952280726727729,0.05
2019-04-30,10,AMT,1.663203912012408,0.05
2019-04-30,11,GRMN,1.5889862989200858,0.05
2019-04-30,12,WELL,1.5426192650535069,0.05
2019-04-30,13,MRK,1.5187015070294838,0.05
2019-04-30,14,AMD,1.4678707765826444,0.05
2019-04-30,15,TDG,1.4636728802941452,0.05
2019-04-30,16,SBUX,1.4478006259427352,0.05
2019-04-30,17,PG,1.403247104988007,0.05
2019-04-30,18,DOC,1.3799315252499,0.05
2019-04-30,19,CHD,1.3691661064876954,0.05
2019-04-30,20,INTU,1.3580250253267794,0.05
2019-05-31,1,AMD,3.1316013116860706,0.05
2019-05-31,2,CDNS,2.319448170837954,0.05
2019-05-31,3,XLNX-202202,2.2221211729847457,0.05
2019-05-31,4,CMG,2.031331220122638,0.05
2019-05-31,5,QCOM,1.9969689611393562,0.05
2019-05-31,6,MSCI,1.9138307029934654,0.05
2019-05-31,7,VRSN,1.851566090326811,0.05
2019-05-31,8,AZO,1.8431851352957294,0.05
2019-05-31,9,TDG,1.7732350048874106,0.05
2019-05-31,10,AVGO,1.6411819282783746,0.05
2019-05-31,11,FAST,1.5192705573724288,0.05
2019-05-31,12,CHD,1.5095092883013121,0.05
2019-05-31,13,BALL,1.4906570944666038,0.05
2019-05-31,14,PYPL,1.48615163907609,0.05
